route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092762","3-1-vpt-10.5.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092763","3-1-vpt-10.5.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092766","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092767","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092768","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092769","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092770","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092771","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092772","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092773","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092774","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092775","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092776","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092777","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092778","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092779","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092780","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092781","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092782","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092783","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092784","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092785","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092786","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092787","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092788","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092789","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092790","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092791","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092792","3-1-vpt-10.6.R","Moreland Road - Stop 129","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092793","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092794","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092795","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092796","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092797","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092798","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092800","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092801","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092802","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092803","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092807","3-1-vpt-10.5.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092808","3-1-vpt-10.5.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092809","3-1-vpt-10.5.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092813","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092814","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092815","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092816","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092817","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092818","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092819","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092820","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092821","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092822","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092823","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092824","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092825","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092826","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092827","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092828","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092829","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092830","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092831","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092832","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092833","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092834","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092835","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092836","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092837","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092838","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092839","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092840","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092841","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092842","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092843","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092844","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092845","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092846","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092847","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092848","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092849","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092850","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092851","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092852","3-1-vpt-10.6.R","Moreland Road - Stop 129","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092853","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092854","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092856","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092857","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092858","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092860","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092861","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092862","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092863","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092866","3-1-vpt-10.5.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092870","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092871","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092872","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092873","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092874","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092875","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092876","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092877","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092878","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092879","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092880","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092881","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092882","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092883","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092884","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092885","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092886","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092887","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092888","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092889","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092890","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092891","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092892","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092893","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092894","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092895","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092896","3-1-vpt-10.6.R","Moreland Road - Stop 129","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092897","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092898","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092899","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092901","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092902","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092903","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092912","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092913","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092914","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092915","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092916","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092917","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092918","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092919","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092920","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092921","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092922","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092923","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092924","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092925","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092926","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092927","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092928","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092929","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092930","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092931","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092932","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092933","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092934","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092935","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092936","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092937","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092938","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092939","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092940","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092941","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092942","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092943","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092944","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092945","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092946","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092948","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092949","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092950","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092951","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092952","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092953","3-1-vpt-10.6.R","Moreland Road - Stop 129","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092954","3-1-vpt-10.6.R","Moreland Road - Stop 129","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092955","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092956","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092957","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092958","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092959","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092963","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092964","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092965","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092966","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092967","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092968","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092969","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092970","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092971","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092972","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092973","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092974","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092975","3-1-vpt-10.6.R","Moreland Road - Stop 129","1","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092976","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T2_1","03-1--10-T2-133092977","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096444","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096445","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096448","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096449","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096452","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096458","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096459","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096460","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096461","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096462","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096463","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096464","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096466","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096467","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096468","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096469","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096470","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096471","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096472","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096473","3-1-vpt-10.6.R","Moreland Road - Stop 129","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096474","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096478","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096479","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096480","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096481","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096482","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096483","3-1-vpt-10.1.R","South Melbourne Beach","1","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096484","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096488","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096490","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096491","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096501","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096502","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096503","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096504","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096505","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096506","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096507","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096508","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096509","3-1-vpt-10.2.H","East Coburg","0","","2"
"aus:vic:vic-03-1:","T3_1","03-1--10-T3-133096510","3-1-vpt-10.2.H","East Coburg","0","","2"
